username,match,date,unixdate
thenaturalorder,72,2012-11-16 20:28:34 -0500,1353115714
Awhitneyfeld,91,2012-11-16 20:28:43 -0500,1353115723
Michelemybelle_,92,2012-11-16 20:28:53 -0500,1353115733
BruiseCruise,87,2012-11-16 20:29:02 -0500,1353115742
L_Scorcho_,91,2012-11-16 20:29:12 -0500,1353115752
kittycatboxers,72,2012-11-16 20:29:22 -0500,1353115762
--Roxy--,90,2012-11-16 20:29:31 -0500,1353115771
no_milquetoast,86,2012-11-16 20:29:41 -0500,1353115781
xblissfully,91,2012-11-16 20:29:51 -0500,1353115791
AMF_Radio,85,2012-11-16 20:30:01 -0500,1353115801
awwitsdorothy,88,2012-11-16 20:30:10 -0500,1353115810
allierosie,91,2012-11-16 20:30:20 -0500,1353115820
JeLeHo,95,2012-11-16 20:30:29 -0500,1353115829
hleigh1212,87,2012-11-16 20:30:39 -0500,1353115839
Heather6186,90,2012-11-16 20:30:48 -0500,1353115848
chimaera5,91,2012-11-16 20:30:57 -0500,1353115857
cakesalad,92,2012-11-16 20:31:08 -0500,1353115868
TaraLyn83,77,2012-11-16 20:31:17 -0500,1353115877
azsheeyan,93,2012-11-16 20:31:27 -0500,1353115887
rotkaeppchen88,89,2012-11-16 20:31:36 -0500,1353115896
justsomecoolkid,80,2012-11-16 20:31:46 -0500,1353115906
aameliee,90,2012-11-16 20:31:56 -0500,1353115916
yoyouyue,88,2012-11-16 20:32:05 -0500,1353115925
ferdulinus,93,2012-11-16 20:32:15 -0500,1353115935
Velvetcathedral,86,2012-11-16 20:32:25 -0500,1353115945
sophieh_taco,82,2012-11-16 20:32:34 -0500,1353115954
ElectricLightz,90,2012-11-16 20:32:44 -0500,1353115964
MaryAurora,95,2012-11-16 20:32:54 -0500,1353115974
sweetcheekz8,93,2012-11-16 20:33:03 -0500,1353115983
marmar2319,87,2012-11-16 20:33:13 -0500,1353115993
kelsta605,92,2012-11-16 20:33:22 -0500,1353116002
kelsta605,92,2012-11-16 20:33:32 -0500,1353116012
loveyanks,89,2012-11-16 20:33:42 -0500,1353116022
OneFineBelle,92,2012-11-16 20:33:51 -0500,1353116031
ersatzzzzz,83,2012-11-16 20:34:01 -0500,1353116041
la_zawa,93,2012-11-16 20:34:10 -0500,1353116050
ked5,90,2012-11-16 20:34:20 -0500,1353116060
wellokaythenn,93,2012-11-16 20:34:29 -0500,1353116069
slph022,91,2012-11-16 20:34:39 -0500,1353116079
Rand_Fan,92,2012-11-16 20:34:49 -0500,1353116089
jbostonteaparty,73,2012-11-16 20:34:59 -0500,1353116099
Redblue4545,86,2012-11-16 20:35:09 -0500,1353116109
clee71184,79,2012-11-16 20:35:18 -0500,1353116118
glj3533,92,2012-11-16 20:35:28 -0500,1353116128
Sophie-Quentin,92,2012-11-16 20:35:37 -0500,1353116137
aml8604,89,2012-11-16 20:35:47 -0500,1353116147
3two1contact,93,2012-11-16 20:35:56 -0500,1353116156
fitsandfevers,88,2012-11-16 20:36:06 -0500,1353116166
wintermysecret,95,2012-11-16 20:36:16 -0500,1353116176
dark_nstormy,85,2012-11-16 20:36:25 -0500,1353116185
ohmyskoobydoo,95,2012-11-16 20:36:35 -0500,1353116195
hgweiss,89,2012-11-16 20:36:44 -0500,1353116204
Rach917,75,2012-11-16 20:36:54 -0500,1353116214
I_love_irony,92,2012-11-16 20:37:03 -0500,1353116223
sashabasha3,81,2012-11-16 20:37:13 -0500,1353116233
storiesandfable,83,2012-11-16 20:37:22 -0500,1353116242
housewifecore,88,2012-11-16 20:37:32 -0500,1353116252
MaryinMA,94,2012-11-16 20:37:42 -0500,1353116262
kate220,75,2012-11-16 20:37:51 -0500,1353116271
Lauraconteuse,96,2012-11-16 20:38:01 -0500,1353116281
snappysquirrel,95,2012-11-16 20:38:10 -0500,1353116290
MargerieSB,91,2012-11-16 20:38:20 -0500,1353116300
mrs_chainsaw,96,2012-11-16 20:38:29 -0500,1353116309
teri_saurus,82,2012-11-16 20:38:39 -0500,1353116319
RunningBee,94,2012-11-16 20:38:48 -0500,1353116328
emsayshey,94,2012-11-16 20:38:58 -0500,1353116338
Kaethe-,91,2012-11-16 20:39:08 -0500,1353116348
MEY326,93,2012-11-16 20:39:17 -0500,1353116357
insrtwittyremrk,94,2012-11-16 20:39:27 -0500,1353116367
LSF1084,93,2012-11-16 20:39:36 -0500,1353116376
azsheeyan,93,2012-11-16 20:39:46 -0500,1353116386
VB97,83,2012-11-16 20:39:55 -0500,1353116395
waywardnomad,92,2012-11-16 20:40:05 -0500,1353116405
waywardnomad,92,2012-11-16 20:40:14 -0500,1353116414
Amanda96923,80,2012-11-16 20:40:25 -0500,1353116425
LittleZebra,82,2012-11-16 20:40:34 -0500,1353116434
jujukoo,81,2012-11-16 20:40:44 -0500,1353116444
ercetera,85,2012-11-16 20:40:53 -0500,1353116453
noneedtknw,83,2012-11-16 20:41:03 -0500,1353116463
Julzie07,93,2012-11-16 20:41:12 -0500,1353116472
AspenLikeATree,95,2012-11-16 20:41:22 -0500,1353116482
Capri37,69,2012-11-16 20:41:32 -0500,1353116492
burntmarshmelow,91,2012-11-16 20:41:42 -0500,1353116502
hannah_29,82,2012-11-16 20:41:51 -0500,1353116511
cwombat,92,2012-11-16 20:42:01 -0500,1353116521
Hayseedjgn,94,2012-11-16 20:42:10 -0500,1353116530
MoxyinaBox,93,2012-11-16 20:42:20 -0500,1353116540
jenniegenie,76,2012-11-16 20:42:29 -0500,1353116549
claireybear24,95,2012-11-16 20:42:39 -0500,1353116559
purpledash,95,2012-11-16 20:42:48 -0500,1353116568
mj385,71,2012-11-16 20:42:59 -0500,1353116579
AmiM19,85,2012-11-16 20:43:08 -0500,1353116588
CourtRoy,94,2012-11-16 20:43:18 -0500,1353116598
brightyelloww,81,2012-11-16 20:43:27 -0500,1353116607
OhVagabond,90,2012-11-16 20:43:37 -0500,1353116617
us_soxman,94,2012-11-16 20:43:47 -0500,1353116627
djskillet,95,2012-11-16 20:43:56 -0500,1353116636
definitelyelena,94,2012-11-16 20:44:06 -0500,1353116646
theeamesera,86,2012-11-16 20:44:16 -0500,1353116656
kab130,93,2012-11-16 20:44:25 -0500,1353116665
adonetwothree,91,2012-11-16 20:44:35 -0500,1353116675
hazeljay,79,2012-11-16 20:44:45 -0500,1353116685
ashleyrg,85,2012-11-16 20:44:54 -0500,1353116694
jillleeasaurus,88,2012-11-16 20:45:03 -0500,1353116703
robotnation,82,2012-11-16 20:45:13 -0500,1353116713
yildizjar,90,2012-11-16 20:45:23 -0500,1353116723
ab01,94,2012-11-16 20:45:33 -0500,1353116733
luccasaurus,90,2012-11-16 20:45:42 -0500,1353116742
kjchardonnay,86,2012-11-16 20:45:51 -0500,1353116751
hcsul,94,2012-11-16 20:46:01 -0500,1353116761
holly_wood23,67,2012-11-16 20:46:10 -0500,1353116770
xletsflyaway,84,2012-11-16 20:46:20 -0500,1353116780
_Ashley90,86,2012-11-16 20:46:29 -0500,1353116789
Esther630,93,2012-11-16 20:46:39 -0500,1353116799
Lils425,77,2012-11-16 20:46:48 -0500,1353116808
T-Lexasaurus,84,2012-11-16 20:46:58 -0500,1353116818
seesaw5,83,2012-11-16 20:47:08 -0500,1353116828
wellokaythenn,93,2012-11-16 20:47:17 -0500,1353116837
human_meat,80,2012-11-16 20:47:26 -0500,1353116846
kayla423,85,2012-11-16 20:47:36 -0500,1353116856
tangldupinblue,78,2012-11-16 20:47:45 -0500,1353116865
M_M_Shelle,91,2012-11-16 20:47:55 -0500,1353116875
Flowers53,84,2012-11-16 20:48:04 -0500,1353116884
OKAmyTaco,94,2012-11-16 20:48:14 -0500,1353116894
stina832,94,2012-11-16 20:48:24 -0500,1353116904
4iy0,86,2012-11-16 20:48:33 -0500,1353116913
Awhitneyfeld,91,2012-11-16 20:48:43 -0500,1353116923
RoxyBee40,86,2012-11-16 20:48:52 -0500,1353116932
Stephington,95,2012-11-16 20:49:02 -0500,1353116942
Udaipur,80,2012-11-16 20:49:11 -0500,1353116951
AMF_Radio,85,2012-11-16 20:49:21 -0500,1353116961
ohheyjrab,89,2012-11-16 20:49:30 -0500,1353116970
G1na,88,2012-11-16 20:49:40 -0500,1353116980
tricia08,84,2012-11-16 20:49:50 -0500,1353116990
hnowjp,92,2012-11-16 20:49:59 -0500,1353116999
rockcityallston,88,2012-11-16 20:50:09 -0500,1353117009
Izzy_Woods,87,2012-11-16 20:50:18 -0500,1353117018
Skweekysneaks,88,2012-11-16 20:50:27 -0500,1353117027
karamsto,86,2012-11-16 20:50:37 -0500,1353117037
allietc,81,2012-11-16 20:50:46 -0500,1353117046
cwombat,92,2012-11-16 20:50:56 -0500,1353117056
Rogers24,84,2012-11-16 20:51:05 -0500,1353117065
mollym115,93,2012-11-16 20:51:15 -0500,1353117075
weezley,86,2012-11-16 20:51:25 -0500,1353117085
Letar,91,2012-11-16 20:51:34 -0500,1353117094
Fierce-Mild,96,2012-11-16 20:51:45 -0500,1353117105
LaDaria,94,2012-11-16 20:51:54 -0500,1353117114
everkate18,94,2012-11-16 20:52:04 -0500,1353117124
Brie_B,88,2012-11-16 20:52:13 -0500,1353117133
OkBananas,90,2012-11-16 20:52:23 -0500,1353117143
hjenny,80,2012-11-16 20:52:33 -0500,1353117153
epeter01,83,2012-11-16 20:52:42 -0500,1353117162
sbelkin,77,2012-11-16 20:52:52 -0500,1353117172
emsayshey,94,2012-11-16 20:53:01 -0500,1353117181
LaughterIsFree,90,2012-11-16 20:53:11 -0500,1353117191
blahblahology,93,2012-11-16 20:53:20 -0500,1353117200
palimpsestus,84,2012-11-16 20:53:30 -0500,1353117210
bowery33,81,2012-11-16 20:53:40 -0500,1353117220
ErinMur,91,2012-11-16 20:53:50 -0500,1353117230
lexael,85,2012-11-16 20:53:59 -0500,1353117239
storiesandfable,83,2012-11-16 20:54:09 -0500,1353117249
rockandrye,93,2012-11-16 20:54:18 -0500,1353117258
AmiM19,85,2012-11-16 20:54:28 -0500,1353117268
impossibleecho,90,2012-11-16 20:54:37 -0500,1353117277
abbytap,94,2012-11-16 20:54:47 -0500,1353117287
cmajor87,92,2012-11-16 20:54:56 -0500,1353117296
g_bythebay,93,2012-11-16 20:55:07 -0500,1353117307
spots128,90,2012-11-16 20:55:16 -0500,1353117316
OhVagabond,90,2012-11-16 20:55:26 -0500,1353117326
Hayitsmeg,90,2012-11-16 20:55:35 -0500,1353117335
Markelita,81,2012-11-16 20:55:45 -0500,1353117345
Alexa103,82,2012-11-16 20:55:54 -0500,1353117354
PAboston,91,2012-11-16 20:56:04 -0500,1353117364
--Roxy--,90,2012-11-16 20:56:14 -0500,1353117374
n37713,81,2012-11-16 20:56:23 -0500,1353117383
MargerieSB,91,2012-11-16 20:56:33 -0500,1353117393
marvelsmarbles,90,2012-11-16 20:56:42 -0500,1353117402
Julzie07,93,2012-11-16 20:56:52 -0500,1353117412
ohmyskoobydoo,95,2012-11-16 20:57:01 -0500,1353117421
moviemakers,92,2012-11-16 20:57:11 -0500,1353117431
Sunny11Sam,82,2012-11-16 20:57:20 -0500,1353117440
sweetcheekz8,93,2012-11-16 20:57:30 -0500,1353117450
singmeasong0,78,2012-11-16 20:57:39 -0500,1353117459
freshandrad,82,2012-11-16 20:57:49 -0500,1353117469
SanchoPanza18,91,2012-11-16 20:57:58 -0500,1353117478
M_Conchis,92,2012-11-16 20:58:08 -0500,1353117488
SamJo1988,77,2012-11-16 20:58:17 -0500,1353117497
DulceOrange,80,2012-11-16 20:58:27 -0500,1353117507
Chiasmal,81,2012-11-16 20:58:36 -0500,1353117516
xtinamaemae,86,2012-11-16 20:58:47 -0500,1353117527
macsayswoah,90,2012-11-16 20:58:57 -0500,1353117537
word_wanderer,95,2012-11-16 20:59:06 -0500,1353117546
emsayshey,94,2012-11-16 20:59:16 -0500,1353117556
gogo-momo,83,2012-11-16 20:59:25 -0500,1353117565
M_M_Shelle,91,2012-11-16 20:59:35 -0500,1353117575
peachesandcrema,93,2012-11-16 20:59:44 -0500,1353117584
Gypseaa,94,2012-11-16 20:59:54 -0500,1353117594
OhMissM,91,2012-11-16 21:00:03 -0500,1353117603
ilikeyoumaude,87,2012-11-16 21:00:13 -0500,1353117613
samantharose18,91,2012-11-16 21:00:22 -0500,1353117622
sciencetaquito,90,2012-11-16 21:00:32 -0500,1353117632
ImagineIf26,94,2012-11-16 21:00:42 -0500,1353117642
ImagineIf26,94,2012-11-16 21:00:52 -0500,1353117652
Christie_Fusco,84,2012-11-16 21:01:01 -0500,1353117661
Gabby1108,88,2012-11-16 21:01:11 -0500,1353117671
mcallistera,85,2012-11-16 21:01:20 -0500,1353117680
nhs0213,75,2012-11-16 21:01:30 -0500,1353117690
SkaryFaery,81,2012-11-16 21:01:39 -0500,1353117699
Evie3217,80,2012-11-16 21:01:49 -0500,1353117709
_puravida,80,2012-11-16 21:01:58 -0500,1353117718
okayenchilada,73,2012-11-16 21:02:08 -0500,1353117728
stella-antonia,91,2012-11-16 21:02:18 -0500,1353117738
abcdefg99999,94,2012-11-16 21:02:27 -0500,1353117747
J_LaBeija,92,2012-11-16 21:02:37 -0500,1353117757
MaryAurora,95,2012-11-16 21:02:47 -0500,1353117767
wa5teofpaint,85,2012-11-16 21:02:56 -0500,1353117776
amelia__pond,96,2012-11-16 21:03:06 -0500,1353117786
calbrokamp,83,2012-11-16 21:03:15 -0500,1353117795
Jenmacd,91,2012-11-16 21:03:25 -0500,1353117805
LighthousesRule,95,2012-11-16 21:03:35 -0500,1353117815
Fierce-Mild,96,2012-11-16 21:03:45 -0500,1353117825
bridgetph,92,2012-11-16 21:03:54 -0500,1353117834
Annabelle27,91,2012-11-16 21:04:04 -0500,1353117844
sara_go,85,2012-11-16 21:04:13 -0500,1353117853
Lindseymh,95,2012-11-16 21:04:23 -0500,1353117863
orangescarves,92,2012-11-16 21:04:33 -0500,1353117873
shitwascash,92,2012-11-16 21:04:42 -0500,1353117882
lizzle3458,88,2012-11-16 21:04:52 -0500,1353117892
wa1tingforawant,91,2012-11-16 21:05:02 -0500,1353117902
VB97,83,2012-11-16 21:05:11 -0500,1353117911
erinmcginley,77,2012-11-16 21:05:21 -0500,1353117921
liketothelark,92,2012-11-16 21:05:30 -0500,1353117930
mpetitelife,86,2012-11-16 21:05:40 -0500,1353117940
hbentley87,93,2012-11-16 21:05:49 -0500,1353117949
kpboston,80,2012-11-16 21:05:59 -0500,1353117959
greeneyedgaze,92,2012-11-16 21:06:09 -0500,1353117969
jessmakesthings,92,2012-11-16 21:06:19 -0500,1353117979
Jeslowen,91,2012-11-16 21:06:28 -0500,1353117988
lucialu62,77,2012-11-16 21:06:38 -0500,1353117998
grambling,85,2012-11-16 21:06:47 -0500,1353118007
demonsaltshaker,96,2012-11-16 21:06:57 -0500,1353118017
verdista,89,2012-11-16 21:07:06 -0500,1353118026
T-Lexasaurus,84,2012-11-16 21:07:16 -0500,1353118036
greta_cupcakes,90,2012-11-16 21:07:26 -0500,1353118046
xwompwomp,93,2012-11-16 21:07:36 -0500,1353118056
DanielleCarmen,83,2012-11-16 21:07:45 -0500,1353118065
n37713,81,2012-11-16 21:07:55 -0500,1353118075
Rach917,75,2012-11-16 21:08:04 -0500,1353118084
vidivichi,90,2012-11-16 21:08:14 -0500,1353118094
sbk10910,79,2012-11-16 21:08:23 -0500,1353118103
easternlights2,81,2012-11-16 21:08:33 -0500,1353118113
LaDaria,94,2012-11-16 21:08:42 -0500,1353118122
dimanche342,96,2012-11-16 21:08:52 -0500,1353118132
kaymaca,87,2012-11-16 21:09:02 -0500,1353118142
I_love_irony,92,2012-11-16 21:09:11 -0500,1353118151
eta_,92,2012-11-16 21:09:20 -0500,1353118160
DBabineau,92,2012-11-16 21:09:30 -0500,1353118170
laksjifuvp9ha,77,2012-11-16 21:09:39 -0500,1353118179
em-2,77,2012-11-16 21:09:49 -0500,1353118189
faitdecompli,95,2012-11-16 21:09:58 -0500,1353118198
mmadz,93,2012-11-16 21:10:08 -0500,1353118208
synaptic_self,93,2012-11-16 21:10:18 -0500,1353118218
Michelemybelle_,92,2012-11-16 21:10:27 -0500,1353118227
SxyDancer,76,2012-11-16 21:10:37 -0500,1353118237
jrs05001,81,2012-11-16 21:10:46 -0500,1353118246
JeLeHo,95,2012-11-16 21:10:55 -0500,1353118255
Kathleen934,80,2012-11-16 21:11:05 -0500,1353118265
poeticpinay,85,2012-11-16 21:11:15 -0500,1353118275
Dinosaurees,88,2012-11-16 21:11:24 -0500,1353118284
francasa,81,2012-11-16 21:11:33 -0500,1353118293
Abelee,82,2012-11-16 21:11:43 -0500,1353118303
jemimatia,92,2012-11-16 21:11:53 -0500,1353118313
rhizomatic_kat,94,2012-11-16 21:12:02 -0500,1353118322
jocjams,86,2012-11-16 21:12:12 -0500,1353118332
ellebiz,81,2012-11-16 21:12:21 -0500,1353118341
watermelontrout,87,2012-11-16 21:12:31 -0500,1353118351
mmadz,93,2012-11-16 21:12:40 -0500,1353118360
IWant____,77,2012-11-16 21:12:50 -0500,1353118370
Canadienne514,90,2012-11-16 21:13:00 -0500,1353118380
annafelloff,96,2012-11-16 21:13:09 -0500,1353118389
MagPriz,70,2012-11-16 21:13:19 -0500,1353118399
Amanda96923,80,2012-11-16 21:13:29 -0500,1353118409
I_am_kara_lynn,90,2012-11-16 21:13:38 -0500,1353118418
b_fair,96,2012-11-16 21:13:48 -0500,1353118428
loveyanks,89,2012-11-16 21:13:57 -0500,1353118437
taylorjl,84,2012-11-16 21:14:06 -0500,1353118446
doctorspacesam,92,2012-11-16 21:14:16 -0500,1353118456
orangejuice22,85,2012-11-16 21:14:25 -0500,1353118465
sarniczue,91,2012-11-16 21:14:35 -0500,1353118475
ebn14,82,2012-11-16 21:14:44 -0500,1353118484
LittleA05,90,2012-11-16 21:14:54 -0500,1353118494
Opal_Eyes_,85,2012-11-16 21:15:03 -0500,1353118503
liora-,80,2012-11-16 21:15:13 -0500,1353118513
mcinsm,80,2012-11-16 21:15:22 -0500,1353118522
Itzcuintli,94,2012-11-16 21:15:32 -0500,1353118532
LRvintagegirl,83,2012-11-16 21:15:41 -0500,1353118541
jdshan,86,2012-11-16 21:15:51 -0500,1353118551
limonn,91,2012-11-16 21:16:00 -0500,1353118560
SophyThatsThat,96,2012-11-16 21:16:10 -0500,1353118570
joss66,90,2012-11-16 21:16:20 -0500,1353118580
Messawise,90,2012-11-16 21:16:29 -0500,1353118589
borborbor,91,2012-11-16 21:16:39 -0500,1353118599
valadamski,93,2012-11-16 21:16:48 -0500,1353118608
AllisonL12,89,2012-11-16 21:16:57 -0500,1353118617
ec45,94,2012-11-16 21:17:07 -0500,1353118627
ar428,74,2012-11-16 21:17:16 -0500,1353118636
genben9,96,2012-11-16 21:17:26 -0500,1353118646
sweetlainy,80,2012-11-16 21:17:36 -0500,1353118656
ltjradiohead,87,2012-11-16 21:17:45 -0500,1353118665
KayleighMill,96,2012-11-16 21:17:55 -0500,1353118675
Christie_Fusco,84,2012-11-16 21:18:05 -0500,1353118685
beeing-me,75,2012-11-16 21:18:14 -0500,1353118694
uhhuhoksure,81,2012-11-16 21:18:24 -0500,1353118704
latakate,76,2012-11-16 21:18:33 -0500,1353118713
Heyokcupidd,92,2012-11-16 21:18:43 -0500,1353118723
AnnieHavoc,82,2012-11-16 21:18:53 -0500,1353118733
lindsay_weir_,88,2012-11-16 21:19:02 -0500,1353118742
trillviaplath,91,2012-11-16 21:19:12 -0500,1353118752
dimanche342,96,2012-11-16 21:19:21 -0500,1353118761
biyeun,90,2012-11-16 21:19:31 -0500,1353118771
Odyssey-Blue,86,2012-11-16 21:19:40 -0500,1353118780
elenacarlynn,94,2012-11-16 21:19:50 -0500,1353118790
Michelemybelle_,92,2012-11-16 21:19:59 -0500,1353118799
awesome0saurus,84,2012-11-16 21:20:09 -0500,1353118809
GoodIdeaMachine,93,2012-11-16 21:20:18 -0500,1353118818
jdshan,86,2012-11-16 21:20:28 -0500,1353118828
cakesalad,92,2012-11-16 21:20:37 -0500,1353118837
modernh,82,2012-11-16 21:20:47 -0500,1353118847
eta_,92,2012-11-16 21:20:56 -0500,1353118856
forel,84,2012-11-16 21:21:06 -0500,1353118866
lyndsor_torte,87,2012-11-16 21:21:15 -0500,1353118875
dit-dash,96,2012-11-16 21:21:25 -0500,1353118885
